customer_id,country,city,customer_type,gender,senior_citizen,partner,dependents,tenure_months,contract,monthly_charge,total_charges,cltv,complaint_count,payment_delay_days,roaming_usage,app_logins,network_quality_score,avg_monthly_data_usage_gb,customer_health_score,risk_segment,churn_label,customer_value_segment,cltv_segment
2632-TACXW,Saudi Arabia,Jeddah,Individual,Female,No,Yes,No,62,Two year,23.65,1416.75,4671.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
1073-XXCZD,Saudi Arabia,Jeddah,Individual,Male,No,Yes,No,55,Two year,25.7,1443.65,6228.0,1,0,,20,9.0,5,113.0,High Risk,No,High Value,High CLTV
1241-EZFMJ,Saudi Arabia,Jeddah,Individual,Male,No,Yes,No,61,Two year,25.45,1538.6,6015.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
5854-KSRBJ,Saudi Arabia,Jeddah,Individual,Male,No,Yes,Yes,70,Two year,25.4,1782.05,4954.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
5549-ZGHFB,Saudi Arabia,Jeddah,Individual,Male,No,Yes,Yes,50,Two year,24.95,1261.45,6019.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
3810-PJUHR,Saudi Arabia,Jeddah,Individual,Male,No,Yes,Yes,70,Two year,25.35,1715.15,6059.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
7008-LZVOZ,Saudi Arabia,Jeddah,Individual,Male,No,Yes,Yes,66,Two year,25.3,1672.35,5617.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
9593-CVZKR,Saudi Arabia,Jeddah,Individual,Female,No,Yes,Yes,56,Two year,24.45,1385.85,5577.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
8807-OPMBM,Saudi Arabia,Jeddah,Individual,Female,No,Yes,Yes,55,Two year,25.65,1388.0,4466.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
3580-GICBM,Saudi Arabia,Jeddah,Individual,Female,No,Yes,Yes,61,Two year,24.2,1445.2,6201.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
4656-CAURT,Saudi Arabia,Jeddah,Individual,Male,No,No,No,69,Two year,23.95,1713.1,6059.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
7996-MHXLW,Saudi Arabia,Jeddah,Individual,Female,No,No,No,66,Two year,25.15,1683.6,6141.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
3696-DFHHB,Saudi Arabia,Jeddah,Individual,Female,No,No,No,68,Two year,25.5,1821.8,5182.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
5075-JSDKI,Saudi Arabia,Jeddah,Individual,Female,No,No,No,59,Two year,24.45,1493.1,6196.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
3148-AOIQT,Saudi Arabia,Riyadh,Individual,Female,No,Yes,No,69,Two year,24.95,1718.35,4106.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
3913-RDSJZ,Saudi Arabia,Riyadh,Individual,Female,No,Yes,No,64,Two year,25.55,1714.95,4312.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
1619-YWUBB,Saudi Arabia,Riyadh,Individual,Female,No,Yes,No,68,Two year,24.95,1614.9,6146.0,1,0,,20,9.0,5,113.0,High Risk,No,High Value,High CLTV
3118-UHVVQ,Saudi Arabia,Riyadh,Individual,Female,No,Yes,No,68,Two year,25.8,1911.5,4747.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
5939-SXWHM,Saudi Arabia,Riyadh,Individual,Male,No,Yes,Yes,48,Two year,26.3,1245.05,2111.0,1,0,,20,9.0,5,113.0,High Risk,No,Low Value,Low CLTV
4195-PNGZS,Saudi Arabia,Riyadh,Individual,Male,No,Yes,Yes,69,Two year,24.45,1718.2,5295.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
5968-HYJRZ,Saudi Arabia,Riyadh,Individual,Male,No,Yes,Yes,47,Two year,24.55,1160.45,3629.0,1,0,,20,9.0,5,113.0,High Risk,No,Medium Value,Medium CLTV
6651-RLGGM,Saudi Arabia,Riyadh,Individual,Male,No,Yes,Yes,67,Two year,26.3,1688.9,6066.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
1207-BLKSA,Saudi Arabia,Riyadh,Individual,Female,No,Yes,Yes,52,Two year,23.05,1255.1,4922.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
2208-NKVVH,Saudi Arabia,Riyadh,Individual,Male,No,Yes,Yes,43,Two year,24.25,1077.95,4432.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
9397-TZSHA,Saudi Arabia,Riyadh,Individual,Female,No,No,No,69,Two year,24.6,1678.05,5294.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
9087-EYCPR,Saudi Arabia,Riyadh,Individual,Female,No,No,No,60,Two year,25.0,1505.05,6355.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
7601-DHFWZ,Saudi Arabia,Riyadh,Individual,Female,No,No,No,48,Two year,24.0,1183.05,3948.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
8219-VYBVI,Saudi Arabia,Riyadh,Individual,Male,No,No,Yes,39,Two year,25.0,1004.35,4295.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
4785-FCIFB,Saudi Arabia,Dammam,Individual,Female,No,Yes,No,61,Two year,24.4,1417.9,4900.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
8859-AXJZP,Saudi Arabia,Dammam,Individual,Male,No,Yes,No,39,Two year,23.8,903.8,3970.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
5044-XDPYX,Saudi Arabia,Dammam,Individual,Female,No,Yes,No,51,Two year,25.5,1281.25,5447.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
6370-ZVHDV,Saudi Arabia,Dammam,Individual,Female,No,Yes,No,61,Two year,25.3,1554.9,4501.0,1,0,,20,9.0,5,113.0,High Risk,No,Medium Value,Medium CLTV
3088-FVYWK,Saudi Arabia,Dammam,Individual,Male,No,Yes,Yes,53,Two year,25.55,1336.1,5794.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
0603-TPMIB,Saudi Arabia,Dammam,Individual,Female,No,Yes,Yes,59,Two year,25.45,1534.05,4746.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
8874-EJNSR,Saudi Arabia,Dammam,Individual,Male,No,Yes,Yes,39,Two year,25.2,987.95,5453.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
8450-LUGUK,Saudi Arabia,Dammam,Individual,Female,No,Yes,Yes,37,Two year,24.1,861.85,3753.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
6813-GZQCG,Saudi Arabia,Dammam,Individual,Female,No,Yes,Yes,45,Two year,24.65,1171.3,2194.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Low Value,Low CLTV
2560-WBWXF,Saudi Arabia,Dammam,Individual,Male,No,No,No,68,Two year,24.15,1498.85,5987.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
2097-YVPKN,Saudi Arabia,Dammam,Individual,Male,No,No,No,65,Two year,25.75,1654.75,5707.0,1,0,,20,9.0,5,113.0,High Risk,No,High Value,High CLTV
8441-SHIPE,Saudi Arabia,Dammam,Individual,Female,No,No,No,67,Two year,25.6,1790.35,5183.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
2481-SBOYW,Saudi Arabia,Dammam,Individual,Female,No,No,Yes,61,Two year,25.0,1498.35,4673.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
4589-IUAJB,UAE,Dubai,Individual,Male,No,Yes,No,70,Two year,24.25,1724.15,4118.0,1,0,,20,9.0,5,113.0,High Risk,No,Medium Value,Medium CLTV
1299-AURJA,UAE,Dubai,Individual,Female,No,Yes,Yes,70,Two year,24.7,1685.9,5907.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
2050-ONYDQ,UAE,Dubai,Individual,Female,No,Yes,Yes,65,Two year,26.0,1654.85,5352.0,1,0,,20,9.0,5,113.0,High Risk,No,High Value,High CLTV
7225-IILWY,UAE,Dubai,Individual,Male,No,Yes,Yes,68,Two year,25.75,1686.15,5434.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
4534-WGCIR,UAE,Dubai,Individual,Female,No,Yes,Yes,58,Two year,25.15,1509.9,6444.0,1,0,,20,9.0,5,113.0,High Risk,No,High Value,High CLTV
5249-QYHEX,UAE,Dubai,Individual,Female,No,Yes,Yes,40,Two year,24.8,1024.7,3021.0,1,0,,20,9.0,5,113.0,High Risk,No,Low Value,Low CLTV
2263-SFSQZ,UAE,Dubai,Individual,Male,No,Yes,Yes,51,Two year,24.95,1222.25,5461.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
3120-FAZKD,UAE,Dubai,Individual,Male,No,Yes,Yes,54,Two year,24.05,1230.9,4039.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
8361-LBRDI,UAE,Dubai,Individual,Female,No,No,No,58,Two year,24.35,1423.85,6190.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
9337-SRRNI,UAE,Dubai,Individual,Male,No,No,Yes,66,Two year,25.3,1673.8,6019.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
6614-YWYSC,UAE,Dubai,Individual,Male,Yes,Yes,No,61,Two year,25.0,1501.75,6421.0,1,0,,20,9.0,5,113.0,High Risk,No,High Value,High CLTV
3768-VHXQO,UAE,Sharjah,Individual,Male,No,Yes,No,67,Two year,24.85,1583.5,4833.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
3873-WOSBC,UAE,Sharjah,Individual,Male,No,Yes,No,67,Two year,25.6,1784.9,4879.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
1248-DYXUB,UAE,Sharjah,Individual,Male,No,Yes,Yes,52,Two year,24.8,1229.1,5320.0,1,0,,20,9.0,5,113.0,High Risk,No,High Value,High CLTV
6292-TOSSS,UAE,Sharjah,Individual,Male,No,No,No,50,Two year,24.9,1195.25,4297.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
4526-EXKKN,UAE,Sharjah,Individual,Male,No,No,No,40,Two year,24.6,973.95,2601.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Low Value,Low CLTV
3785-KTYSH,UAE,Sharjah,Individual,Male,No,No,No,53,Two year,24.6,1279.0,4610.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
5995-LFTLE,UAE,Sharjah,Individual,Male,No,No,No,58,Two year,25.3,1474.35,4477.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
7608-RGIRO,UAE,Sharjah,Individual,Male,No,No,Yes,62,Two year,24.4,1413.0,4889.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
1468-DEFNC,UAE,Sharjah,Individual,Male,Yes,Yes,Yes,64,Two year,24.4,1548.65,4772.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
0732-OCQOC,UAE,Abu Dhabi,Individual,Female,No,Yes,No,52,Two year,25.05,1270.25,5674.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
4018-PPNDW,UAE,Abu Dhabi,Individual,Female,No,Yes,No,61,Two year,24.1,1551.6,5970.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
8207-VVMYB,UAE,Abu Dhabi,Individual,Female,No,Yes,No,70,Two year,26.0,2006.95,6170.0,1,0,,20,9.0,5,113.0,High Risk,No,High Value,High CLTV
9574-BOSMD,UAE,Abu Dhabi,Individual,Male,No,Yes,Yes,68,Two year,25.4,1620.2,5668.0,1,0,,20,9.0,5,113.0,High Risk,No,High Value,High CLTV
4979-HPRFL,UAE,Abu Dhabi,Individual,Male,No,Yes,Yes,56,Two year,24.15,1402.25,5137.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
6963-KQYQB,UAE,Abu Dhabi,Individual,Female,No,Yes,Yes,70,Two year,24.05,1764.75,4722.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
5356-KZCKT,UAE,Abu Dhabi,Individual,Male,No,No,No,58,Two year,24.45,1513.6,6490.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
1705-GUHPV,UAE,Abu Dhabi,Individual,Female,No,No,No,63,Two year,24.2,1618.2,4948.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
8098-TDCBU,Oman,Salalah,Individual,Female,No,Yes,No,42,Two year,25.25,1108.2,3052.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Low Value,Low CLTV
8028-PNXHQ,Oman,Muscat,Individual,Male,No,Yes,No,62,Two year,24.25,1424.6,4444.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
2696-RZVZW,Oman,Muscat,Individual,Male,No,Yes,No,68,Two year,25.05,1629.2,4187.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
3284-SVCRO,Oman,Sohar,Individual,Female,No,Yes,No,45,Two year,25.5,1121.05,3146.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Low Value,Low CLTV
8780-IHCRN,Oman,Muscat,Individual,Male,No,Yes,Yes,63,Two year,24.65,1574.5,4392.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
8148-NLEGT,Oman,Muscat,Individual,Female,No,Yes,Yes,42,Two year,22.95,1014.25,4650.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
0394-YONDK,Oman,Salalah,Individual,Male,No,Yes,Yes,70,Two year,25.15,1790.15,5114.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
7503-EPSZW,Oman,Sohar,Individual,Female,No,Yes,Yes,64,Two year,24.05,1559.15,4582.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
5115-SQAAU,Oman,Muscat,Individual,Female,No,Yes,Yes,69,Two year,25.6,1673.4,6053.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
7799-LGRDP,Oman,Sohar,Individual,Female,No,No,No,43,Two year,25.7,1188.2,2017.0,1,0,,20,9.0,5,113.0,High Risk,No,Low Value,Low CLTV
9661-JALZV,Oman,Sohar,Individual,Female,No,No,No,58,Two year,24.7,1519.0,5138.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
1767-CJKBA,Oman,Sohar,Individual,Male,No,No,No,66,Two year,25.1,1697.7,6025.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
8234-GSZYK,Oman,Salalah,Individual,Male,No,No,No,43,Two year,26.45,1110.05,3881.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
4521-WFJAI,Oman,Muscat,Individual,Male,No,No,No,56,Two year,25.95,1444.05,4246.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
5666-MBJPT,Oman,Muscat,Individual,Male,No,No,No,65,Two year,25.1,1725.0,5449.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
6080-LNESI,Oman,Sohar,Individual,Male,No,No,No,51,Two year,24.75,1234.6,5080.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
6485-QXWWE,Oman,Sohar,Individual,Female,No,No,Yes,62,Two year,26.0,1638.7,4535.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
0463-TXOAK,Oman,Salalah,Individual,Male,No,No,Yes,52,Two year,25.6,1334.5,5662.0,1,0,,20,9.0,5,113.0,High Risk,No,High Value,High CLTV
2143-LJULT,Qatar,Doha,Individual,Female,No,Yes,No,67,Two year,25.25,1733.15,5887.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
8946-BFWSG,Qatar,Doha,Individual,Male,No,Yes,Yes,63,Two year,25.25,1573.05,6245.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
3472-QPRCH,Qatar,Doha,Individual,Male,No,Yes,Yes,40,Two year,25.25,1006.9,3217.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Low Value,Low CLTV
6010-DDPPW,Qatar,Al Wakrah,Individual,Male,No,Yes,No,70,Two year,25.15,1940.85,4279.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
6857-TKDJV,Qatar,Doha,Individual,Male,No,Yes,Yes,67,Two year,24.65,1620.45,4444.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
0485-ZBSLN,Qatar,Doha,Individual,Male,No,Yes,Yes,65,Two year,24.75,1715.1,6263.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
8292-ITGYJ,Qatar,Doha,Individual,Female,No,Yes,Yes,45,Two year,24.65,1138.8,3043.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Low Value,Low CLTV
1852-QSWCD,Qatar,Doha,Individual,Male,No,Yes,Yes,64,Two year,24.8,1514.85,6281.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
5220-AGAAX,Qatar,Al Wakrah,Individual,Male,No,Yes,Yes,68,Two year,24.0,1664.3,5440.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
2799-TSLAG,Qatar,Al Wakrah,Individual,Female,No,Yes,Yes,65,Two year,25.3,1748.55,4533.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
3967-VQOGC,Qatar,Doha,Individual,Female,No,Yes,Yes,67,Two year,24.9,1680.25,5847.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
6484-LATFU,Qatar,Doha,Individual,Male,No,No,No,68,Two year,24.55,1657.4,6042.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
6134-KWTBV,Qatar,Al Wakrah,Individual,Male,No,No,No,62,Two year,23.4,1429.65,5822.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
3027-YNWZU,Kuwait,Al Ahmadi,Individual,Female,No,Yes,No,64,Two year,25.0,1584.8,5538.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
2207-RYYRL,Kuwait,Kuwait City,Individual,Male,No,Yes,Yes,52,Two year,24.55,1331.05,5535.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
2908-WGAXL,Kuwait,Kuwait City,Individual,Female,No,Yes,Yes,56,Two year,24.95,1468.9,5243.0,1,0,,20,9.0,5,113.0,High Risk,No,High Value,High CLTV
7480-SPLEF,Kuwait,Al Ahmadi,Individual,Male,No,Yes,Yes,69,Two year,26.0,1796.55,4933.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
4335-BSMJS,Kuwait,Al Ahmadi,Individual,Female,No,No,No,62,Two year,25.8,1563.95,6201.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
1240-HCBOH,Kuwait,Kuwait City,Individual,Female,No,No,No,67,Two year,26.1,1759.55,6466.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
6407-GSJNL,Kuwait,Al Ahmadi,Individual,Female,No,No,No,51,Two year,24.95,1288.0,5458.0,1,0,,20,9.0,5,113.0,High Risk,No,High Value,High CLTV
5982-XMDEX,Kuwait,Al Ahmadi,Individual,Female,No,No,No,65,Two year,26.5,1698.55,4404.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
4458-KVRBJ,Kuwait,Kuwait City,Individual,Male,No,No,No,59,Two year,25.0,1510.5,5537.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
4176-RELJR,Kuwait,Kuwait City,Individual,Male,Yes,No,No,67,Two year,25.1,1672.15,6388.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
1080-BWSYE,Kuwait,Al Ahmadi,Individual,Male,Yes,Yes,No,64,Two year,25.65,1740.8,6469.0,1,0,,20,9.0,5,113.0,Low Risk,No,High Value,High CLTV
6925-BAYGL,Kuwait,Al Ahmadi,Individual,Female,Yes,Yes,No,53,Two year,25.1,1275.6,5295.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
0971-QIFJK,Bahrain,Manama,Individual,Female,No,Yes,No,69,Two year,24.25,1641.8,4884.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
9650-VBUOG,Bahrain,Manama,Individual,Male,No,Yes,Yes,38,Two year,25.05,963.95,3772.0,1,0,,20,9.0,5,113.0,High Risk,No,Medium Value,Medium CLTV
4652-ODEVH,Bahrain,Manama,Individual,Male,No,Yes,Yes,45,Two year,24.45,1088.25,3586.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
8532-UEFWH,Bahrain,Manama,Individual,Male,No,Yes,Yes,52,Two year,25.75,1345.85,4676.0,1,0,,20,9.0,5,113.0,Low Risk,No,Medium Value,Medium CLTV
4779-ZGICK,Bahrain,Manama,Individual,Male,No,Yes,Yes,48,Two year,23.55,1173.35,5019.0,1,0,,20,9.0,5,113.0,Medium Risk,No,High Value,High CLTV
8626-XHBIE,Bahrain,Muharraq,Individual,Male,No,No,Yes,56,Two year,24.8,1424.2,4262.0,1,0,,20,9.0,5,113.0,High Risk,No,Medium Value,Medium CLTV
0057-QBUQH,Bahrain,Manama,Individual,Female,No,No,Yes,43,Two year,25.1,1070.15,4797.0,1,0,,20,9.0,5,113.0,Medium Risk,No,Medium Value,Medium CLTV
6510-UPNKS,Saudi Arabia,Jeddah,Individual,Female,No,No,No,23,One year,24.8,615.35,4402.0,2,3,,20,8.0,5,103.0,Medium Risk,No,Medium Value,Medium CLTV
4403-BWPAY,Qatar,Al Wakrah,Individual,Male,No,No,No,14,One year,24.8,321.7,4527.0,2,3,,20,8.0,5,103.0,Low Risk,No,Medium Value,Medium CLTV
8332-OSJDW,UAE,Sharjah,Individual,Male,No,Yes,No,12,One year,26.4,314.95,3277.0,2,3,,20,8.0,5,103.0,Medium Risk,No,Low Value,Low CLTV
3506-OVLKD,Bahrain,Manama,Individual,Male,No,No,No,35,One year,26.2,954.9,4419.0,2,3,,20,8.0,5,103.0,High Risk,No,Medium Value,Medium CLTV
9575-IWCAZ,UAE,Sharjah,Individual,Male,No,Yes,No,6,One year,25.1,171.0,5161.0,2,3,,20,8.0,5,103.0,Low Risk,No,High Value,High CLTV
9891-NQDBD,Qatar,Doha,Individual,Female,No,Yes,No,28,One year,25.55,672.2,3493.0,2,3,,20,8.0,5,103.0,Low Risk,No,Low Value,Low CLTV
2809-ILCYT,Qatar,Al Wakrah,Individual,Female,No,Yes,No,25,One year,26.8,733.55,3428.0,2,3,,20,8.0,5,103.0,High Risk,No,Low Value,Low CLTV
7089-RKVSZ,Oman,Sohar,Individual,Male,No,Yes,No,8,One year,24.4,203.95,2028.0,2,3,,20,8.0,5,103.0,Low Risk,No,Low Value,Low CLTV
6765-MBQNU,Qatar,Al Wakrah,Individual,Female,No,Yes,No,26,One year,26.0,684.05,2244.0,2,3,,20,8.0,5,103.0,Low Risk,No,Low Value,Low CLTV
5789-LDFXO,Saudi Arabia,Jeddah,Individual,Male,No,No,No,24,One year,24.6,592.65,5448.0,2,3,,20,8.0,5,103.0,High Risk,No,High Value,High CLTV
6674-KVJHG,Oman,Muscat,Individual,Female,No,No,No,11,One year,25.2,245.15,4998.0,2,3,,20,8.0,5,103.0,Medium Risk,No,Medium Value,Medium CLTV
1131-ALZWV,Oman,Salalah,Individual,Female,No,No,No,24,One year,24.6,605.25,4147.0,2,3,,20,8.0,5,103.0,Medium Risk,No,Medium Value,Medium CLTV
3823-KYNQY,Saudi Arabia,Jeddah,Individual,Male,No,No,No,12,One year,24.95,280.4,4443.0,2,3,,20,8.0,5,103.0,High Risk,No,Medium Value,Medium CLTV
9229-RQABD,Oman,Muscat,Individual,Male,No,No,No,18,One year,23.75,424.5,3076.0,2,3,,20,8.0,5,103.0,Medium Risk,No,Low Value,Low CLTV
7356-AYNJP,Saudi Arabia,Riyadh,Individual,Female,No,No,No,4,One year,23.9,97.5,5685.0,2,3,,20,8.0,5,103.0,Medium Risk,No,High Value,High CLTV
4707-YNOQA,Qatar,Al Wakrah,Individual,Female,No,Yes,Yes,34,One year,25.6,917.15,5854.0,2,3,,20,8.0,5,103.0,Medium Risk,No,High Value,High CLTV
3372-CDXFJ,UAE,Sharjah,Individual,Male,No,Yes,Yes,13,One year,24.5,343.6,5077.0,2,3,,20,8.0,5,103.0,Medium Risk,No,High Value,High CLTV
4116-IQRFR,UAE,Abu Dhabi,Individual,Male,No,Yes,Yes,4,One year,24.1,73.1,4463.0,2,3,,20,8.0,5,103.0,Low Risk,No,Medium Value,Medium CLTV
6754-WKSHP,UAE,Sharjah,Individual,Male,No,No,Yes,30,One year,25.35,723.3,5915.0,2,3,,20,8.0,5,103.0,Medium Risk,No,High Value,High CLTV
0269-XFESX,Saudi Arabia,Riyadh,Individual,Male,No,Yes,Yes,23,One year,24.35,538.5,4031.0,2,3,,20,8.0,5,103.0,Low Risk,No,Medium Value,Medium CLTV
8277-RVRSV,Bahrain,Manama,Individual,Female,No,Yes,Yes,33,One year,24.15,800.3,4501.0,2,3,,20,8.0,5,103.0,High Risk,No,Medium Value,Medium CLTV
8595-SIZNC,UAE,Dubai,Individual,Female,Yes,Yes,No,22,One year,25.6,548.8,2628.0,2,3,,20,8.0,5,103.0,High Risk,No,Low Value,Low CLTV
6551-ZCOTS,Kuwait,Al Ahmadi,Individual,Male,Yes,No,No,33,One year,24.9,847.8,5756.0,2,3,,20,8.0,5,103.0,Medium Risk,No,High Value,High CLTV
2324-AALNO,Kuwait,Kuwait City,Individual,Female,No,No,No,48,One year,24.55,1203.95,5517.0,1,3,,20,9.0,5,110.0,Medium Risk,No,High Value,High CLTV
7471-WNSUF,Bahrain,Muharraq,Individual,Male,No,Yes,No,60,One year,24.15,1505.9,4501.0,1,3,,20,9.0,5,110.0,Low Risk,No,Medium Value,Medium CLTV
1371-OJCEK,Qatar,Al Wakrah,Individual,Female,No,No,No,48,One year,24.35,1133.7,4200.0,1,3,,20,9.0,5,110.0,Medium Risk,No,Medium Value,Medium CLTV
1839-UMACK,Qatar,Doha,Individual,Male,No,No,No,42,One year,25.05,949.85,3756.0,1,3,,20,9.0,5,110.0,Medium Risk,No,Medium Value,Medium CLTV
3378-AJRAO,Bahrain,Manama,Individual,Male,No,Yes,No,44,One year,24.85,1013.6,5331.0,1,3,,20,9.0,5,110.0,Medium Risk,No,High Value,High CLTV
9067-YGSCA,Qatar,Doha,Individual,Female,No,No,No,70,One year,26.05,1856.4,4467.0,1,3,,20,9.0,5,110.0,Low Risk,No,Medium Value,Medium CLTV
9066-QRSDU,Qatar,Al Wakrah,Individual,Female,No,Yes,No,69,One year,26.3,1763.55,5418.0,1,3,,20,9.0,5,110.0,Low Risk,No,High Value,High CLTV
